GSE100132
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_89	SAMD3	na	16949	-0.2924787700176239	-0.13782875	No	
row_90	RAI1	na	16962	-0.2931223511695862	-0.13456073	No	
row_91	ADAMTS16	na	17131	-0.3047226369380951	-0.13857497	No	
row_92	F10	na	17167	-0.3066875636577606	-0.13622531	No	
row_93	NME5	na	17259	-0.3133559823036194	-0.13645701	No	
row_94	GRPR	na	17358	-0.32213252782821655	-0.13690731	No	
row_95	ZEB1	na	17565	-0.3386975824832916	-0.14228739	No	
row_96	SLITRK5	na	17868	-0.3637484908103943	-0.15191422	No	
row_97	IGIP	na	18227	-0.3974752724170685	-0.16376793	No	
row_98	MARCHF4	na	18343	-0.40852612257003784	-0.16389662	No	
row_99	CCDC92	na	18854	-0.4711374342441559	-0.18202898	No	
row_100	ZFHX4	na	18874	-0.4739406704902649	-0.17672582	No	
row_101	PAG1	na	18982	-0.4880666732788086	-0.1754313	No	
row_102	HIVEP3	na	19092	-0.5054939985275269	-0.17400378	No	
row_103	TOM1L2	na	19351	-0.552735447883606	-0.17905806	No	
row_104	ABCG2	na	19602	-0.5972955822944641	-0.18314734	No	
row_105	SORBS2	na	19613	-0.5986448526382446	-0.17578168	No	
row_106	GRAMD1C	na	19680	-0.614066481590271	-0.17088269	No	
row_107	FBN1	na	19694	-0.6168625354766846	-0.16342133	No	
row_108	MMP24	na	19887	-0.6597505807876587	-0.16392846	No	
row_109	AKR1C3	na	19956	-0.67737877368927	-0.1582954	No	
row_110	IQSEC2	na	19978	-0.6834304928779602	-0.15034325	No	
row_111	PLCE1	na	19986	-0.6869776248931885	-0.14167745	No	
row_112	HHAT	na	20050	-0.7043163180351257	-0.13545324	No	
row_113	PLEKHB1	na	20060	-0.7065764665603638	-0.12662601	No	
row_114	LYST	na	20112	-0.7240405082702637	-0.11957154	No	
row_115	NGFR	na	20283	-0.7732099294662476	-0.11754393	No	
row_116	TRHDE	na	20411	-0.8252094984054565	-0.11278596	No	
row_117	MYZAP	na	20495	-0.8626584410667419	-0.105440564	No	
row_118	RNF125	na	20537	-0.886777937412262	-0.09577768	No	
row_119	ANKRD44	na	20601	-0.920810878276825	-0.08671738	No	
row_120	MANEAL	na	20711	-0.9903419017791748	-0.07893839	No	
row_121	GALNT16	na	20768	-1.0294312238693237	-0.06812158	No	
row_122	HS3ST2	na	20840	-1.0907477140426636	-0.057216365	No	
row_123	PADI3	na	20891	-1.1333070993423462	-0.04475286	No	
row_124	WLS	na	20934	-1.2119332551956177	-0.030878112	No	
row_125	PPP2R2B	na	21036	-1.4577507972717285	-0.01659483	No	
row_126	KCNG3	na	21050	-1.5323445796966553	0.0028592958	No	

GSE205721
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680]	47	1.811431884765625	0.013239121	No	
row_1	NLRP1	NLR family pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14374]	102	1.5505809783935547	0.023848547	No	
row_2	INHBE	inhibin subunit beta E [Source:HGNC Symbol;Acc:HGNC:24029]	194	1.3109596967697144	0.03043649	No	
row_3	KCNK12	potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]	230	1.2527871131896973	0.039461624	No	
row_4	UTF1	undifferentiated embryonic cell transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12634]	431	1.0358827114105225	0.037938517	No	
row_5	MIR124-1HG	MIR124-1 host gene [Source:HGNC Symbol;Acc:HGNC:27231]	504	0.9856847524642944	0.042703867	No	
row_6	SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]	989	0.7987762689590454	0.024206353	No	
row_7	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	1399	0.712597668170929	0.008901232	No	
row_8	GNA14	G protein subunit alpha 14 [Source:HGNC Symbol;Acc:HGNC:4382]	1447	0.701769232749939	0.012517812	No	
row_9	LINC01806	long intergenic non-protein coding RNA 1806 [Source:HGNC Symbol;Acc:HGNC:52599]	1575	0.6802037358283997	0.011745042	No	
row_10	TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]	1809	0.6400445699691772	0.005055925	No	
row_11	BBS5	Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]	2089	0.6023102402687073	-0.004376757	No	
row_12	PLAAT3	phospholipase A and acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17825]	2285	0.5754316449165344	-0.009630059	No	
row_13	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	2930	0.5048331022262573	-0.039081212	No	
row_14	WNK4	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]	3247	0.47435495257377625	-0.051567055	No	
row_15	VWA3A	von Willebrand factor A domain containing 3A [Source:HGNC Symbol;Acc:HGNC:27088]	3435	0.4568732678890228	-0.05742821	No	
row_16	IQSEC2	IQ motif and Sec7 domain ArfGEF 2 [Source:HGNC Symbol;Acc:HGNC:29059]	3833	0.42162418365478516	-0.074626185	No	
row_17	FOXD3	forkhead box D3 [Source:HGNC Symbol;Acc:HGNC:3804]	4056	0.4012569487094879	-0.08280815	No	
row_18	FOXD3-AS1	FOXD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40241]	4188	0.38957226276397705	-0.08631127	No	
row_19	SLFN12	schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]	4501	0.3661242723464966	-0.09952553	No	
row_20	FGF19	fibroblast growth factor 19 [Source:HGNC Symbol;Acc:HGNC:3675]	4589	0.3596331477165222	-0.10097699	No	
row_21	RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	4623	0.3567981421947479	-0.099616446	No	
row_22	MARCHF4	membrane associated ring-CH-type finger 4 [Source:HGNC Symbol;Acc:HGNC:29269]	4632	0.3559999167919159	-0.09694959	No	
row_23	F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	5081	0.3228554129600525	-0.117683046	No	
row_24	FBLL1	fibrillarin like 1 [Source:HGNC Symbol;Acc:HGNC:35458]	5644	0.2792377471923828	-0.14478306	No	
row_25	RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]	6059	0.24708998203277588	-0.16438752	No	
row_26	PLEKHB1	pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]	6348	0.22464679181575775	-0.17756791	No	
row_27	MYZAP	myocardial zonula adherens protein [Source:HGNC Symbol;Acc:HGNC:43444]	6502	0.21306024491786957	-0.18375732	No	
row_28	PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	6514	0.21239329874515533	-0.18249336	No	
row_29	ABLIM3	actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]	6781	0.19250065088272095	-0.19479686	No	
row_30	TMEM151B	transmembrane protein 151B [Source:HGNC Symbol;Acc:HGNC:21315]	6817	0.18979234993457794	-0.19498958	No	
row_31	ZNF398	zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373]	7042	0.17462165653705597	-0.20524189	No	
row_32	TOM1L2	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	7163	0.16482949256896973	-0.21011607	No	
row_33	IGIP	IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]	7283	0.15598061680793762	-0.21501446	No	
row_34	HIVEP3	HIVEP zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13561]	7445	0.14497707784175873	-0.22221449	No	
row_35	A2ML1	alpha-2-macroglobulin like 1 [Source:HGNC Symbol;Acc:HGNC:23336]	7452	0.14411291480064392	-0.22127998	No	
row_36	PADI3	peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]	7565	0.13705232739448547	-0.2259748	No	
row_37	OAS3	2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]	7590	0.13552328944206238	-0.2260603	No	
row_38	ANPEP	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	7663	0.12969450652599335	-0.22871774	No	
row_39	HRK	harakiri, BCL2 interacting protein [Source:HGNC Symbol;Acc:HGNC:5185]	7938	0.1086399257183075	-0.2421687	No	
row_40	MYC	MYC proto-oncogene, bHLH transcription factor [Source:HGNC Symbol;Acc:HGNC:7553]	7971	0.10640113800764084	-0.24292696	No	
row_41	SORBS2	sorbin and SH3 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24098]	8475	0.07287777215242386	-0.26871723	No	
row_42	COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	8735	0.057627227157354355	-0.2818226	No	
row_43	GRPR	gastrin releasing peptide receptor [Source:HGNC Symbol;Acc:HGNC:4609]	8767	0.055422455072402954	-0.2829704	No	
row_44	LYST	lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]	9311	0.021221384406089783	-0.31130978	No	
row_45	ABCG2	ATP binding cassette subfamily G member 2 (JR blood group) [Source:HGNC Symbol;Acc:HGNC:74]	9359	0.01750544086098671	-0.31362686	No	
row_46	KCNAB1	potassium voltage-gated channel subfamily A regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6228]	9494	0.007922973483800888	-0.32059708	No	
row_47	ENOX1	ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]	9508	0.0061699748039245605	-0.32122645	No	
row_48	ANKRD44	ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]	9540	0.0038868591655045748	-0.32282114	No	
row_49	TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	9805	-0.014627102762460709	-0.33656204	No	
row_50	BCORL1	BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657]	9816	-0.015360293909907341	-0.33695415	No	
row_51	ZFHX4	zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939]	9911	-0.02262982539832592	-0.34169567	No	
row_52	MIR302CHG	miR-302/367 cluster host gene [Source:HGNC Symbol;Acc:HGNC:41070]	9977	-0.027616167441010475	-0.34487057	No	
row_53	UGT3A1	UDP glycosyltransferase family 3 member A1 [Source:HGNC Symbol;Acc:HGNC:26625]	10145	-0.03909311443567276	-0.35330397	No	
row_54	PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	10263	-0.04542862996459007	-0.35905597	No	
row_55	IRS4	insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128]	10355	-0.051608115434646606	-0.3633886	No	
row_56	SIPA1L2	signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]	10649	-0.0722133219242096	-0.37815347	No	
row_57	SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	10795	-0.08261136710643768	-0.38505384	No	
row_58	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]	10813	-0.08307107537984848	-0.3852265	No	
row_59	KCNG3	potassium voltage-gated channel modifier subfamily G member 3 [Source:HGNC Symbol;Acc:HGNC:18306]	11251	-0.11260069161653519	-0.40720537	No	
row_60	MT1X	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]	11527	-0.13223545253276825	-0.4205042	No	
row_61	SYT6	synaptotagmin 6 [Source:HGNC Symbol;Acc:HGNC:18638]	11647	-0.140297070145607	-0.4255386	No	
row_62	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]	11803	-0.15182150900363922	-0.4323641	No	
row_63	PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	11916	-0.1594538539648056	-0.43686467	No	
row_64	TRPV4	transient receptor potential cation channel subfamily V member 4 [Source:HGNC Symbol;Acc:HGNC:18083]	11970	-0.16509056091308594	-0.43821713	No	
row_65	IL20RA	interleukin 20 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6003]	12326	-0.19124829769134521	-0.4552066	No	
row_66	DNMT3B	DNA methyltransferase 3 beta [Source:HGNC Symbol;Acc:HGNC:2979]	12498	-0.20335452258586884	-0.4624257	No	
row_67	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]	12679	-0.2168148010969162	-0.47000083	No	
row_68	PDZD4	PDZ domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21167]	12787	-0.2241237461566925	-0.47367796	No	
row_69	RNF125	ring finger protein 125 [Source:HGNC Symbol;Acc:HGNC:21150]	13091	-0.24612681567668915	-0.48746002	No	
row_70	DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	13324	-0.26423513889312744	-0.4973555	No	
row_71	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]	13570	-0.2878943383693695	-0.50772864	No	
row_72	VIPR2	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:12695]	13748	-0.302657812833786	-0.5144018	No	
row_73	VASH2	vasohibin 2 [Source:HGNC Symbol;Acc:HGNC:25723]	14099	-0.3345717787742615	-0.52988577	No	
row_74	ALKAL2	ALK and LTK ligand 2 [Source:HGNC Symbol;Acc:HGNC:27683]	14171	-0.34194743633270264	-0.53065014	No	
row_75	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	14254	-0.3502542972564697	-0.53192025	No	
row_76	SEZ6	seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955]	14363	-0.36077943444252014	-0.5344649	No	
row_77	MAFB	MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408]	14439	-0.36809661984443665	-0.53521264	No	
row_78	SLC13A5	solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]	14640	-0.38682296872138977	-0.5423641	No	
row_79	ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	14714	-0.39624279737472534	-0.5427627	No	
row_80	DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	14801	-0.40648162364959717	-0.54375535	No	
row_81	PDE4B	phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]	14943	-0.42117559909820557	-0.54750973	No	
row_82	TRPV6	transient receptor potential cation channel subfamily V member 6 [Source:HGNC Symbol;Acc:HGNC:14006]	14968	-0.4261627495288849	-0.54507494	No	
row_83	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	15004	-0.42897137999534607	-0.5431936	No	
row_84	CUBN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	15037	-0.4321557283401489	-0.541127	No	
row_85	FLRT3	fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]	15041	-0.4323762059211731	-0.53753525	No	
row_86	HRH3	histamine receptor H3 [Source:HGNC Symbol;Acc:HGNC:5184]	15047	-0.433217316865921	-0.5340412	No	
row_87	FGFBP3	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	15060	-0.4345264434814453	-0.5309035	No	
row_88	ADCY8	adenylate cyclase 8 [Source:HGNC Symbol;Acc:HGNC:239]	15246	-0.45966842770576477	-0.5366354	No	
row_89	SYT4	synaptotagmin 4 [Source:HGNC Symbol;Acc:HGNC:11512]	15266	-0.46220338344573975	-0.5336254	No	
row_90	MMP24	matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]	15329	-0.47047868371009827	-0.5328024	No	
row_91	SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	15397	-0.4792459011077881	-0.53216606	No	
row_92	ZNF518B	zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]	15592	-0.5064160227775574	-0.5379653	No	
row_93	FOXO1	forkhead box O1 [Source:HGNC Symbol;Acc:HGNC:3819]	15716	-0.5216522216796875	-0.53990287	No	
row_94	CCDC92	coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]	15848	-0.541884183883667	-0.5420852	No	
row_95	HMOX1	heme oxygenase 1 [Source:HGNC Symbol;Acc:HGNC:5013]	16081	-0.5749943256378174	-0.5492859	Yes	
row_96	UGP2	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	16125	-0.5828016996383667	-0.5464908	Yes	
row_97	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]	16190	-0.5943875312805176	-0.5446984	Yes	
row_98	RASGEF1C	RasGEF domain family member 1C [Source:HGNC Symbol;Acc:HGNC:27400]	16210	-0.5989991426467896	-0.5405022	Yes	
row_99	NME5	NME/NM23 family member 5 [Source:HGNC Symbol;Acc:HGNC:7853]	16230	-0.6021869778633118	-0.5362783	Yes	
row_100	TNMD	tenomodulin [Source:HGNC Symbol;Acc:HGNC:17757]	16279	-0.6117224097251892	-0.5334951	Yes	
row_101	AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	16300	-0.6147099137306213	-0.52921516	Yes	
row_102	MYH2	myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]	16350	-0.6240028142929077	-0.52637804	Yes	
row_103	HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	16392	-0.6330591440200806	-0.5230421	Yes	
row_104	IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	16622	-0.6832826137542725	-0.52914613	Yes	
row_105	FOLR1	folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]	16782	-0.7226325869560242	-0.53123194	Yes	
row_106	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	16799	-0.726358950138092	-0.5257737	Yes	
row_107	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]	16821	-0.732995867729187	-0.52052057	Yes	
row_108	LOXL4	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]	16844	-0.7393950819969177	-0.5152645	Yes	
row_109	GRAMD1C	GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]	16916	-0.7595107555389404	-0.5124079	Yes	
row_110	RORB	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	16953	-0.7710526585578918	-0.5076127	Yes	
row_111	MIR1915HG	MIR1915 host gene [Source:HGNC Symbol;Acc:HGNC:31448]	16965	-0.7729060053825378	-0.5014882	Yes	
row_112	SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	17012	-0.7831984758377075	-0.49711296	Yes	
row_113	NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	17083	-0.8035316467285156	-0.49382213	Yes	
row_114	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]	17198	-0.8453594446182251	-0.49247986	Yes	
row_115	NAV3	neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]	17224	-0.8554465770721436	-0.486375	Yes	
row_116	TRPC4	transient receptor potential cation channel subfamily C member 4 [Source:HGNC Symbol;Acc:HGNC:12336]	17238	-0.860100269317627	-0.47959945	Yes	
row_117	PDE3A	phosphodiesterase 3A [Source:HGNC Symbol;Acc:HGNC:8778]	17258	-0.8680814504623413	-0.47306985	Yes	
row_118	LINC01426	long intergenic non-protein coding RNA 1426 [Source:HGNC Symbol;Acc:HGNC:50734]	17279	-0.8747177124023438	-0.46653524	Yes	
row_119	EDNRB	endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]	17439	-0.9373095035552979	-0.4667594	Yes	
row_120	SKIL	SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]	17445	-0.9402925968170166	-0.45886824	Yes	
row_121	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	17600	-1.0055104494094849	-0.45823836	Yes	
row_122	KDR	kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]	17631	-1.0185567140579224	-0.45098174	Yes	
row_123	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	17671	-1.0356897115707397	-0.4440493	Yes	
row_124	HHAT	hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]	17711	-1.0573904514312744	-0.4369287	Yes	
row_125	NKX1-2	NK1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:31652]	17718	-1.0588970184326172	-0.42806154	Yes	
row_126	CALCR	calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440]	17751	-1.0755788087844849	-0.4204155	Yes	
row_127	TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	17834	-1.1242321729660034	-0.414974	Yes	
row_128	LRRTM1	leucine rich repeat transmembrane neuronal 1 [Source:HGNC Symbol;Acc:HGNC:19408]	17840	-1.1266794204711914	-0.40546656	Yes	
row_129	C3orf80	chromosome 3 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:40048]	17915	-1.164961576461792	-0.39925164	Yes	
row_130	SHISA2	shisa family member 2 [Source:HGNC Symbol;Acc:HGNC:20366]	17990	-1.2068012952804565	-0.39267394	Yes	
row_131	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]	17992	-1.2088828086853027	-0.3822435	Yes	
row_132	CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	18009	-1.215719223022461	-0.37254176	Yes	
row_133	DSC3	desmocollin 3 [Source:HGNC Symbol;Acc:HGNC:3037]	18011	-1.2170511484146118	-0.36204052	Yes	
row_134	TERF1	telomeric repeat binding factor 1 [Source:HGNC Symbol;Acc:HGNC:11728]	18068	-1.2585718631744385	-0.35406834	Yes	
row_135	SLC22A3	solute carrier family 22 member 3 [Source:HGNC Symbol;Acc:HGNC:10967]	18219	-1.3622584342956543	-0.3501348	Yes	
row_136	SPON1	spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]	18227	-1.3678785562515259	-0.3386408	Yes	
row_137	TMEM158	transmembrane protein 158 [Source:HGNC Symbol;Acc:HGNC:30293]	18234	-1.3709185123443604	-0.32706794	Yes	
row_138	ADAM9	ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]	18303	-1.4236382246017456	-0.31829473	Yes	
row_139	MANEAL	mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]	18317	-1.434333086013794	-0.30653965	Yes	
row_140	SEMG1	semenogelin 1 [Source:HGNC Symbol;Acc:HGNC:10742]	18346	-1.4588778018951416	-0.29535967	Yes	
row_141	CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	18376	-1.4903240203857422	-0.28395954	Yes	
row_142	MRAP2	melanocortin 2 receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:21232]	18391	-1.5006964206695557	-0.27168152	Yes	
row_143	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16 [Source:HGNC Symbol;Acc:HGNC:17108]	18546	-1.642844319343567	-0.26552495	Yes	
row_144	FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	18627	-1.7258622646331787	-0.25476134	Yes	
row_145	NGFR	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	18672	-1.7837717533111572	-0.24160448	Yes	
row_146	PCDH10	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	18689	-1.8000160455703735	-0.22683594	Yes	
row_147	TNC	tenascin C [Source:HGNC Symbol;Acc:HGNC:5318]	18713	-1.8390897512435913	-0.21209627	Yes	
row_148	ADCY2	adenylate cyclase 2 [Source:HGNC Symbol;Acc:HGNC:233]	18731	-1.8626657724380493	-0.196837	Yes	
row_149	ZDHHC22	zinc finger DHHC-type palmitoyltransferase 22 [Source:HGNC Symbol;Acc:HGNC:20106]	18810	-1.985139012336731	-0.18371996	Yes	
row_150	COL12A1	collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]	18888	-2.1139798164367676	-0.16943315	Yes	
row_151	FNDC5	fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]	18910	-2.1600306034088135	-0.15180536	Yes	
row_152	SHISA9	shisa family member 9 [Source:HGNC Symbol;Acc:HGNC:37231]	18969	-2.299095392227173	-0.13491525	Yes	
row_153	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	18973	-2.3099732398986816	-0.11504168	Yes	
row_154	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	19079	-2.733358144760132	-0.096854694	Yes	
row_155	CYP7B1	cytochrome P450 family 7 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2652]	19101	-2.8185691833496094	-0.073516324	Yes	
row_156	WLS	Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238]	19104	-2.8320274353027344	-0.049063195	Yes	
row_157	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]	19140	-3.0148255825042725	-0.024758384	Yes	
row_158	SLITRK5	SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]	19165	-3.1822519302368164	0.0015761047	Yes	

GSE208379
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]	9	4.408103942871094	0.026146654	Yes	
row_1	NGFR	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	12	4.400297164916992	0.052611325	Yes	
row_2	SHISA2	shisa family member 2 [Source:HGNC Symbol;Acc:HGNC:20366]	49	3.9817636013031006	0.074775286	Yes	
row_3	MAFB	MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408]	59	3.8584494590759277	0.09760312	Yes	
row_4	PPP2R2B	protein phosphatase 2 regulatory subunit Bbeta [Source:HGNC Symbol;Acc:HGNC:9305]	68	3.828470468521118	0.12030211	Yes	
row_5	KCNK12	potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274]	88	3.691011905670166	0.14159732	Yes	
row_6	CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	90	3.680959463119507	0.1637708	Yes	
row_7	KDR	kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]	104	3.588737726211548	0.18476145	Yes	
row_8	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16 [Source:HGNC Symbol;Acc:HGNC:17108]	136	3.3813703060150146	0.20356105	Yes	
row_9	PCDH10	protocadherin 10 [Source:HGNC Symbol;Acc:HGNC:13404]	264	2.8517191410064697	0.21415481	Yes	
row_10	EDNRB	endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]	320	2.6978237628936768	0.2275752	Yes	
