GSE100132
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_38	MRPL14	na	13150	-0.10070789605379105	0.020586245	No	
row_39	MRPS11	na	13298	-0.10709838569164276	0.020287942	No	
row_40	MRPL12	na	13402	-0.11211143434047699	0.02239316	No	
row_41	GNPAT	na	13453	-0.11433636397123337	0.02715545	No	
row_42	GDAP1	na	13500	-0.11628727614879608	0.032229584	No	
row_43	CLPTM1L	na	13562	-0.11857879906892776	0.03673409	No	
row_44	SLC25A40	na	13629	-0.12207422405481339	0.041219242	No	
row_45	YWHAH	na	13727	-0.12710429728031158	0.044545528	No	
row_46	ACADVL	na	13792	-0.1296948939561844	0.04960146	No	
row_47	NDUFAF1	na	14184	-0.14635154604911804	0.0401606	No	
row_48	TIMM10	na	14580	-0.16299568116664886	0.03156877	No	
row_49	MRPL52	na	14731	-0.16972148418426514	0.035037436	No	
row_50	ATP6AP1	na	14961	-0.18152761459350586	0.03548965	No	
row_51	NDUFS7	na	15149	-0.1909814178943634	0.038527586	No	
row_52	MRPS26	na	15472	-0.20727811753749847	0.0361687	No	
row_53	PPM1D	na	15601	-0.2139725387096405	0.043445203	No	
row_54	NDUFB5	na	16081	-0.2407699078321457	0.03571769	No	
row_55	ACACA	na	16863	-0.2868081331253052	0.01651546	No	
row_56	BCL2L1	na	16866	-0.28725966811180115	0.034353822	No	
row_57	MRPL34	na	17000	-0.2953706979751587	0.046474382	No	
row_58	HSPB1	na	17023	-0.2972257435321808	0.06398466	No	
row_59	SLC25A20	na	17673	-0.34695422649383545	0.05480899	No	
row_60	CPT1A	na	18010	-0.37715786695480347	0.062390376	No	
row_61	NFS1	na	18332	-0.40725177526474	0.072563194	No	
row_62	BCL2	na	18759	-0.457146018743515	0.08086204	No	
row_63	BAD	na	19017	-0.49324390292167664	0.099444084	No	

GSE205721
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TSPO2	translocator protein 2 [Source:HGNC Symbol;Acc:HGNC:21256]	311	1.142801284790039	0.0149735855	No	
row_1	ACADVL	acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]	531	0.9734001755714417	0.030126806	No	
row_2	TIMM10	translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814]	837	0.8428563475608826	0.037217267	No	
row_3	MRPS26	mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045]	860	0.8378974199295044	0.05896496	No	
row_4	MRPL55	mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]	1600	0.6758946180343628	0.03880708	No	
row_5	HSPB1	heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]	1748	0.6493198871612549	0.048867516	No	
row_6	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]	2170	0.5922432541847229	0.043045886	No	
row_7	MRPL12	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]	2545	0.5445253252983093	0.03837699	No	
row_8	RHOT2	ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]	2832	0.5131248831748962	0.037449863	No	
row_9	MRPL28	mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]	2891	0.5093905925750732	0.048338514	No	
row_10	MTG1	mitochondrial ribosome associated GTPase 1 [Source:HGNC Symbol;Acc:HGNC:32159]	3314	0.4692825973033905	0.039104406	No	
row_11	MRPL18	mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477]	3422	0.4584631323814392	0.046040047	No	
row_12	MRPS11	mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]	3644	0.4376419484615326	0.046447784	No	
row_13	TIMM22	translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]	3748	0.428425669670105	0.052771665	No	
row_14	MRPL52	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]	3994	0.4070970416069031	0.051090177	No	
row_15	TSPO	translocator protein [Source:HGNC Symbol;Acc:HGNC:1158]	4089	0.39795538783073425	0.05705182	No	
row_16	MRPL11	mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]	4662	0.3529062569141388	0.036796752	No	
row_17	TIMM17B	translocase of inner mitochondrial membrane 17B [Source:HGNC Symbol;Acc:HGNC:17310]	4983	0.3291469216346741	0.029064745	No	
row_18	BAD	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]	5236	0.30945345759391785	0.024349002	No	
row_19	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828]	5328	0.30198827385902405	0.027844913	No	
row_20	MRPL14	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	5747	0.2701423168182373	0.013377879	No	
row_21	NFS1	NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:HGNC:15910]	5947	0.2561792731285095	0.009976657	No	
row_22	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	6495	0.21391066908836365	-0.012770032	No	
row_23	SUPV3L1	Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]	6679	0.19913999736309052	-0.016893655	No	
row_24	PDHX	pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350]	6818	0.18975424766540527	-0.018921565	No	
row_25	ATP6V1E1	ATPase H+ transporting V1 subunit E1 [Source:HGNC Symbol;Acc:HGNC:857]	7048	0.17413103580474854	-0.026133098	No	
row_26	BCL2L1	BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]	7096	0.17110443115234375	-0.023913983	No	
row_27	AKT1	AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]	7202	0.1619109958410263	-0.024977831	No	
row_28	MRPL23	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]	7301	0.15493744611740112	-0.025866352	No	
row_29	SLC25A20	solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421]	7465	0.1435302197933197	-0.03046423	No	
row_30	SLC25A37	solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]	7616	0.13327956199645996	-0.03466271	No	
row_31	SOD2	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	7621	0.13304246962070465	-0.031236071	No	
row_32	TIMM50	translocase of inner mitochondrial membrane 50 [Source:HGNC Symbol;Acc:HGNC:23656]	8328	0.08188924193382263	-0.0659017	No	
row_33	MRPS17	mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]	8352	0.08053617924451828	-0.06490308	No	
row_34	ADORA2A	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]	8736	0.05762189254164696	-0.08334828	No	
row_35	NPM1	nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910]	8998	0.043564289808273315	-0.095800556	No	
row_36	MRPL34	mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]	9583	0.0011217230930924416	-0.12629627	No	
row_37	GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	9730	-0.008652454242110252	-0.13369142	No	
row_38	BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	9850	-0.01754201389849186	-0.1394323	No	
row_39	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]	11517	-0.1316056102514267	-0.22291964	No	
row_40	GNPAT	glyceronephosphate O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:4416]	11853	-0.15451622009277344	-0.23620793	No	
row_41	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5 [Source:HGNC Symbol;Acc:HGNC:7700]	12061	-0.17116087675094604	-0.24235067	No	
row_42	SLC25A15	solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]	12786	-0.2241181880235672	-0.2740704	No	
row_43	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]	13204	-0.2535126209259033	-0.28893963	No	
row_44	MRPL1	mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]	13351	-0.2672707736492157	-0.28926736	No	
row_45	SLC25A30	solute carrier family 25 member 30 [Source:HGNC Symbol;Acc:HGNC:27371]	13510	-0.2816014289855957	-0.28983074	No	
row_46	EGLN1	egl-9 family hypoxia inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232]	13812	-0.3085572421550751	-0.29713228	No	
row_47	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]	14355	-0.35971176624298096	-0.3156332	No	
row_48	SLC25A40	solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680]	14447	-0.3687753975391388	-0.31031218	No	
row_49	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]	14781	-0.40440136194229126	-0.3166672	No	
row_50	SLC25A10	solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980]	15122	-0.4424276351928711	-0.32234895	No	
row_51	BAP1	BRCA1 associated deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:950]	15261	-0.4614616632461548	-0.31695178	No	
row_52	SLC25A21	solute carrier family 25 member 21 [Source:HGNC Symbol;Acc:HGNC:14411]	15673	-0.515912652015686	-0.32433662	No	
row_53	BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]	16342	-0.6233843564987183	-0.34221822	No	
row_54	STARD3	StAR related lipid transfer domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17579]	16972	-0.7747047543525696	-0.35392603	Yes	
row_55	CYBA	cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]	17119	-0.8183416128158569	-0.3391944	Yes	
row_56	ACACA	acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84]	17149	-0.8255908489227295	-0.31814888	Yes	
row_57	TTC19	tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]	17769	-1.0845465660095215	-0.3208668	Yes	
row_58	CPT1A	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]	18065	-1.2572234869003296	-0.30192998	Yes	
row_59	PNPLA2	patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802]	18106	-1.2821611166000366	-0.26898256	Yes	
row_60	SLC25A1	solute carrier family 25 member 1 [Source:HGNC Symbol;Acc:HGNC:10979]	18798	-1.9607126712799072	-0.25152054	Yes	
row_61	CLPTM1L	CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]	18952	-2.2576181888580322	-0.19782291	Yes	
row_62	ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]	18966	-2.2931180000305176	-0.13583721	Yes	
row_63	IFI6	interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]	19017	-2.446976661682129	-0.071580976	Yes	
row_64	ATP6AP1	ATPase H+ transporting accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:868]	19129	-2.957939863204956	0.0034500754	Yes	

GSE208379
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	1564	1.4454514980316162	-0.040592767	No	
row_1	IFI6	interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]	2310	1.1396528482437134	-0.047257915	No	
row_2	STARD3	StAR related lipid transfer domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17579]	3295	0.8853446245193481	-0.07347316	No	
row_3	PNPLA2	patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802]	4032	0.7280492186546326	-0.091232024	No	
row_4	ATP6V1E1	ATPase H+ transporting V1 subunit E1 [Source:HGNC Symbol;Acc:HGNC:857]	4441	0.6579071283340454	-0.09393354	No	
row_5	EGLN1	egl-9 family hypoxia inducible factor 1 [Source:HGNC Symbol;Acc:HGNC:1232]	5019	0.5667921304702759	-0.10796755	No	
row_6	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828]	5297	0.5308436751365662	-0.107437365	No	
row_7	SLC25A30	solute carrier family 25 member 30 [Source:HGNC Symbol;Acc:HGNC:27371]	5708	0.47540053725242615	-0.115368865	No	
row_8	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]	7475	0.27268216013908386	-0.19938824	No	
row_9	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5 [Source:HGNC Symbol;Acc:HGNC:7700]	7813	0.23814311623573303	-0.21019407	No	
row_10	ATP6AP1	ATPase H+ transporting accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:868]	8788	0.14198561012744904	-0.2567693	No	
row_11	BCL2	BCL2 apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:990]	8832	0.1377125084400177	-0.25513357	No	
row_12	TTC19	tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]	9106	0.11416152864694595	-0.26609927	No	
row_13	CLPTM1L	CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]	9427	0.08347088098526001	-0.28036696	No	
row_14	ACADVL	acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]	9825	0.048520367592573166	-0.2996136	No	
row_15	NPM1	nucleophosmin 1 [Source:HGNC Symbol;Acc:HGNC:7910]	9988	0.032515477389097214	-0.30711022	No	
row_16	SUPV3L1	Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]	10245	0.011897098273038864	-0.3200658	No	
row_17	CPT1A	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]	10567	-0.013948212377727032	-0.3363381	No	
row_18	BAP1	BRCA1 associated deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:950]	10648	-0.020690279081463814	-0.33991	No	
row_19	MRPL1	mitochondrial ribosomal protein L1 [Source:HGNC Symbol;Acc:HGNC:14275]	10667	-0.02224675938487053	-0.34021956	No	
row_20	MRPS11	mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]	11389	-0.08461277931928635	-0.37527227	No	
row_21	MRPL55	mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]	11509	-0.09398943185806274	-0.37881	No	
row_22	BCL2L1	BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]	11839	-0.12292305380105972	-0.39243677	No	
row_23	ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]	11850	-0.1233917623758316	-0.38949013	No	
row_24	GNPAT	glyceronephosphate O-acyltransferase [Source:HGNC Symbol;Acc:HGNC:4416]	12092	-0.14345639944076538	-0.3979718	No	
row_25	SLC25A20	solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421]	12494	-0.1804000586271286	-0.41372192	No	
row_26	TIMM22	translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]	12581	-0.1893758922815323	-0.41286734	No	
row_27	PDHX	pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350]	12644	-0.19539286196231842	-0.41059786	No	
row_28	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]	12669	-0.1981292963027954	-0.40627882	No	
row_29	PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]	13074	-0.23590464890003204	-0.4206257	No	
row_30	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7 [Source:HGNC Symbol;Acc:HGNC:7714]	13506	-0.2760184705257416	-0.4352475	No	
row_31	SLC25A40	solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680]	13716	-0.2975274920463562	-0.4377405	No	
row_32	TIMM10	translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814]	13836	-0.3109988868236542	-0.43518296	No	
row_33	MRPL11	mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]	14176	-0.3423007130622864	-0.4431671	No	
row_34	NFS1	NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:HGNC:15910]	14678	-0.39749279618263245	-0.4580109	Yes	
row_35	MRPL18	mitochondrial ribosomal protein L18 [Source:HGNC Symbol;Acc:HGNC:14477]	14789	-0.4086572527885437	-0.45224315	Yes	
row_36	SLC25A21	solute carrier family 25 member 21 [Source:HGNC Symbol;Acc:HGNC:14411]	14798	-0.41045165061950684	-0.4411299	Yes	
row_37	AKT1	AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]	14803	-0.4108598232269287	-0.4297975	Yes	
row_38	MRPL23	mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]	15312	-0.46814343333244324	-0.4430203	Yes	
row_39	MRPL14	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	15346	-0.47217798233032227	-0.43147114	Yes	
row_40	BAD	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]	15593	-0.5041056871414185	-0.43008265	Yes	
row_41	MRPS17	mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]	15807	-0.5287972092628479	-0.4262875	Yes	
row_42	TSPO2	translocator protein 2 [Source:HGNC Symbol;Acc:HGNC:21256]	15938	-0.5447143912315369	-0.41773653	Yes	
row_43	TIMM17B	translocase of inner mitochondrial membrane 17B [Source:HGNC Symbol;Acc:HGNC:17310]	16542	-0.6281291246414185	-0.43139747	Yes	
row_44	MTG1	mitochondrial ribosome associated GTPase 1 [Source:HGNC Symbol;Acc:HGNC:32159]	16695	-0.6507198810577393	-0.42101112	Yes	
row_45	ADORA2A	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]	16941	-0.6924121379852295	-0.41428167	Yes	
row_46	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	17006	-0.7036782503128052	-0.39783952	Yes	
row_47	ACACA	acetyl-CoA carboxylase alpha [Source:HGNC Symbol;Acc:HGNC:84]	17031	-0.7077027559280396	-0.37920782	Yes	
row_48	MRPL28	mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]	17072	-0.7140903472900391	-0.3612273	Yes	
row_49	MRPL52	mitochondrial ribosomal protein L52 [Source:HGNC Symbol;Acc:HGNC:16655]	17117	-0.7206138372421265	-0.3432712	Yes	
row_50	MRPS26	mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045]	17144	-0.7255949974060059	-0.32424077	Yes	
row_51	SOD2	superoxide dismutase 2 [Source:HGNC Symbol;Acc:HGNC:11180]	17237	-0.7414830923080444	-0.30819035	Yes	
row_52	HSPB1	heat shock protein family B (small) member 1 [Source:HGNC Symbol;Acc:HGNC:5246]	17435	-0.7742379307746887	-0.29667076	Yes	
row_53	TIMM50	translocase of inner mitochondrial membrane 50 [Source:HGNC Symbol;Acc:HGNC:23656]	17607	-0.8130133748054504	-0.28271237	Yes	
row_54	MRPL34	mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488]	17986	-0.9076962471008301	-0.27684054	Yes	
row_55	MRPL12	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]	18283	-0.9985314607620239	-0.2641605	Yes	
row_56	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone [Source:HGNC Symbol;Acc:HGNC:1020]	18392	-1.0364083051681519	-0.24065696	Yes	
row_57	SLC25A15	solute carrier family 25 member 15 [Source:HGNC Symbol;Acc:HGNC:10985]	18436	-1.0484139919281006	-0.21344186	Yes	
row_58	SLC25A37	solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786]	18555	-1.0997998714447021	-0.18867694	Yes	
row_59	SLC25A10	solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980]	18557	-1.1002874374389648	-0.1578245	Yes	
row_60	BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	18838	-1.2590099573135376	-0.13699767	Yes	
row_61	TSPO	translocator protein [Source:HGNC Symbol;Acc:HGNC:1158]	18947	-1.3390319347381592	-0.10499417	Yes	
row_62	RHOT2	ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]	18993	-1.3729207515716553	-0.06876831	Yes	
row_63	SLC25A1	solute carrier family 25 member 1 [Source:HGNC Symbol;Acc:HGNC:10979]	19127	-1.5082011222839355	-0.0333111	Yes	
row_64	CYBA	cytochrome b-245 alpha chain [Source:HGNC Symbol;Acc:HGNC:2577]	19166	-1.5537738800048828	0.008357872	Yes	

GSE217580
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BCL2L1	BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]	270	2.8366901874542236	0.06595132	No	
row_1	SLC25A30	solute carrier family 25 member 30 [Source:HGNC Symbol;Acc:HGNC:27371]	392	2.467130422592163	0.12987413	No	
row_2	CLPTM1L	CLPTM1 like [Source:HGNC Symbol;Acc:HGNC:24308]	846	1.6368752717971802	0.15079288	No	
row_3	ADORA2A	adenosine A2a receptor [Source:HGNC Symbol;Acc:HGNC:263]	1736	1.061740756034851	0.13004223	No	
row_4	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta [Source:HGNC Symbol;Acc:HGNC:12855]	3328	0.6231607794761658	0.056207955	No	
row_5	PNPLA2	patatin like phospholipase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30802]	3740	0.5532494783401489	0.04840748	No	
row_6	ATP6V1E1	ATPase H+ transporting V1 subunit E1 [Source:HGNC Symbol;Acc:HGNC:857]	4191	0.48750701546669006	0.03646883	No	
row_7	CPT1A	carnitine palmitoyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:2328]	4514	0.4447271227836609	0.030681703	No	
row_8	BAP1	BRCA1 associated deubiquitinase 1 [Source:HGNC Symbol;Acc:HGNC:950]	4892	0.39730748534202576	0.020360347	No	
row_9	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828]	4974	0.38618844747543335	0.02678784	No	
row_10	BID	BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]	5324	0.3420121371746063	0.016491989	No	
row_11	SLC25A20	solute carrier family 25 member 20 [Source:HGNC Symbol;Acc:HGNC:1421]	5337	0.3406464755535126	0.025589483	No	
row_12	GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	5411	0.333291232585907	0.030958131	No	
row_13	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D [Source:HGNC Symbol;Acc:HGNC:9277]	5842	0.2856422960758209	0.014371589	No	
row_14	MRPS17	mitochondrial ribosomal protein S17 [Source:HGNC Symbol;Acc:HGNC:14047]	6567	0.20436595380306244	-0.021503726	No	
row_15	NFS1	NFS1 cysteine desulfurase [Source:HGNC Symbol;Acc:HGNC:15910]	6870	0.17383994162082672	-0.033922303	No	
row_16	SLC25A1	solute carrier family 25 member 1 [Source:HGNC Symbol;Acc:HGNC:10979]	7054	0.1544007658958435	-0.040037572	No	
row_17	RHOT2	ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]	7148	0.1443330943584442	-0.04125245	No	
row_18	SUPV3L1	Suv3 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:11471]	7480	0.11642689257860184	-0.056993198	No	
row_19	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta [Source:HGNC Symbol;Acc:HGNC:12853]	7686	0.09850586205720901	-0.06598336	No	
row_20	SLC25A21	solute carrier family 25 member 21 [Source:HGNC Symbol;Acc:HGNC:14411]	7979	0.07296521216630936	-0.08072423	No	
row_21	MRPL28	mitochondrial ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:14484]	8502	0.025351669639348984	-0.110096015	No	
row_22	MTG1	mitochondrial ribosome associated GTPase 1 [Source:HGNC Symbol;Acc:HGNC:32159]	9532	-0.06686955690383911	-0.16751005	No	
row_23	ACADVL	acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]	9759	-0.08787696063518524	-0.17801659	No	
row_24	AKT1	AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]	9849	-0.09519608318805695	-0.1804129	No	
row_25	TIMM17B	translocase of inner mitochondrial membrane 17B [Source:HGNC Symbol;Acc:HGNC:17310]	10007	-0.1087646484375	-0.1863404	No	
row_26	SLC25A40	solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680]	10032	-0.11008297652006149	-0.18456078	No	
row_27	ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]	10532	-0.1542111337184906	-0.20890316	No	
row_28	TIMM22	translocase of inner mitochondrial membrane 22 [Source:HGNC Symbol;Acc:HGNC:17317]	10636	-0.16142302751541138	-0.21020354	No	
row_29	ATP6AP1	ATPase H+ transporting accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:868]	10645	-0.1627112179994583	-0.20598887	No	
row_30	TTC19	tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]	10905	-0.18733593821525574	-0.21554008	No	
row_31	MRPS11	mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]	10924	-0.18969577550888062	-0.21112657	No	
row_32	STARD3	StAR related lipid transfer domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17579]	10939	-0.19041313230991364	-0.20646179	No	
row_33	PDHX	pyruvate dehydrogenase complex component X [Source:HGNC Symbol;Acc:HGNC:21350]	11177	-0.21682333946228027	-0.21389699	No	
row_34	MRPL55	mitochondrial ribosomal protein L55 [Source:HGNC Symbol;Acc:HGNC:16686]	11536	-0.2515891194343567	-0.22731037	No	
row_35	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5 [Source:HGNC Symbol;Acc:HGNC:7700]	11721	-0.2700752317905426	-0.23015906	No	
row_36	MRPS26	mitochondrial ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:14045]	12189	-0.3165339231491089	-0.2479914	No	
row_37	IFI6	interferon alpha inducible protein 6 [Source:HGNC Symbol;Acc:HGNC:4054]	12265	-0.3240232467651367	-0.24300443	No	
row_38	MRPL14	mitochondrial ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:14279]	12269	-0.3244432508945465	-0.2338536	No	
row_39	TIMM10	translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814]	12524	-0.3497016727924347	-0.23845044	No	
