GSE100132
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TRPV6	na	66	3.7987568378448486	0.095559485	Yes	
row_1	OAS3	na	166	2.809540271759033	0.16385004	Yes	
row_2	LOXL4	na	289	2.092034101486206	0.21240613	Yes	
row_3	TGM2	na	761	1.2130696773529053	0.22154233	Yes	
row_4	VWA3A	na	805	1.1643809080123901	0.2497509	Yes	
row_5	HLA-DPA1	na	1003	1.028204083442688	0.26710382	Yes	
row_6	HLA-DMB	na	1164	0.9410878419876099	0.2839515	Yes	
row_7	NCAM2	na	1252	0.9039822816848755	0.30330387	Yes	
row_8	ANPEP	na	1548	0.7874561548233032	0.30974522	Yes	
row_9	TMEM88	na	1551	0.7862722873687744	0.33007833	Yes	
row_10	AGPAT3	na	1937	0.6683481335639954	0.3291486	Yes	
row_11	LINC01426	na	1985	0.6565453410148621	0.343973	Yes	
row_12	SLFN5	na	3013	0.4724424183368683	0.30744734	No	
row_13	KIAA0895	na	3044	0.4690319299697876	0.31820777	No	
row_14	SLFN12	na	3103	0.46050533652305603	0.32741618	No	
row_15	CUBN	na	3408	0.41764289140701294	0.32382172	No	
row_16	BCORL1	na	3686	0.38766977190971375	0.32073152	No	
row_17	DACH1	na	3701	0.3862902820110321	0.3301025	No	
row_18	HRH1	na	4129	0.34445783495903015	0.318762	No	
row_19	YAF2	na	4310	0.3301204442977905	0.3187858	No	
row_20	NLRP1	na	4700	0.2965480089187622	0.3080062	No	
row_21	SEMA3C	na	4806	0.28844520449638367	0.310511	No	
row_22	ZNF518B	na	7039	0.15437892079353333	0.20846349	No	
row_23	AGPAT4	na	7190	0.14681899547576904	0.20515041	No	
row_24	DNAJC22	na	7442	0.134525328874588	0.1967187	No	
row_25	MSRB3	na	9290	0.05293408781290054	0.110329665	No	
row_26	ENOX1	na	9450	0.04671867564320564	0.10398822	No	
row_27	BBS5	na	9623	0.03992121294140816	0.09685245	No	
row_28	DOCK8	na	10168	0.017933426424860954	0.07146902	No	
row_29	COMMD3	na	11917	-0.049990586936473846	-0.010292286	No	
row_30	WNK4	na	12484	-0.07294858992099762	-0.035291754	No	
row_31	SIPA1L2	na	13499	-0.11628616601228714	-0.080452986	No	
row_32	PURA	na	13688	-0.12537533044815063	-0.086128846	No	
row_33	ADAM9	na	14252	-0.14931149780750275	-0.10900177	No	
row_34	TRPV4	na	14272	-0.1502363085746765	-0.10600131	No	
row_35	PSD4	na	14339	-0.15313346683979034	-0.10515888	No	
row_36	CES1	na	14421	-0.15677927434444427	-0.104934484	No	
row_37	HMGCL	na	14512	-0.1605924516916275	-0.10503868	No	
row_38	ABLIM3	na	14820	-0.17451028525829315	-0.11509251	No	
row_39	FLRT3	na	14899	-0.17826813459396362	-0.114167266	No	
row_40	FKBP9	na	16201	-0.24760784208774567	-0.16955407	No	
row_41	SAMD3	na	16949	-0.2924787700176239	-0.19745053	No	
row_42	RAI1	na	16962	-0.2931223511695862	-0.19040512	No	
row_43	F10	na	17167	-0.3066875636577606	-0.19213057	No	
row_44	NME5	na	17259	-0.3133559823036194	-0.18831332	No	
row_45	ZEB1	na	17565	-0.3386975824832916	-0.19400637	No	
row_46	SLITRK5	na	17868	-0.3637484908103943	-0.198906	No	
row_47	IGIP	na	18227	-0.3974752724170685	-0.20559035	No	
row_48	CCDC92	na	18854	-0.4711374342441559	-0.2230955	No	
row_49	ZFHX4	na	18874	-0.4739406704902649	-0.21168487	No	
row_50	PAG1	na	18982	-0.4880666732788086	-0.20408873	No	
row_51	HIVEP3	na	19092	-0.5054939985275269	-0.19613485	No	
row_52	TOM1L2	na	19351	-0.552735447883606	-0.19403367	No	
row_53	GRAMD1C	na	19680	-0.614066481590271	-0.19366524	No	
row_54	FBN1	na	19694	-0.6168625354766846	-0.17825623	No	
row_55	AKR1C3	na	19956	-0.67737877368927	-0.17305923	No	
row_56	PLCE1	na	19986	-0.6869776248931885	-0.15658884	No	
row_57	HHAT	na	20050	-0.7043163180351257	-0.14128356	No	
row_58	PLEKHB1	na	20060	-0.7065764665603638	-0.12335363	No	
row_59	LYST	na	20112	-0.7240405082702637	-0.10696569	No	
row_60	NGFR	na	20283	-0.7732099294662476	-0.094954826	No	
row_61	MYZAP	na	20495	-0.8626584410667419	-0.082568206	No	
row_62	ANKRD44	na	20601	-0.920810878276825	-0.063633904	No	
row_63	GALNT16	na	20768	-1.0294312238693237	-0.044776075	No	
row_64	PADI3	na	20891	-1.1333070993423462	-0.021128692	No	
row_65	WLS	na	20934	-1.2119332551956177	0.00836286	No	

GSE205721
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	NLRP1	NLR family pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14374]	102	1.5505809783935547	0.025402715	No	
row_1	SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]	989	0.7987762689590454	-0.005101916	No	
row_2	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	1399	0.712597668170929	-0.01236718	No	
row_3	LINC01806	long intergenic non-protein coding RNA 1806 [Source:HGNC Symbol;Acc:HGNC:52599]	1575	0.6802037358283997	-0.008036101	No	
row_4	TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]	1809	0.6400445699691772	-0.007534576	No	
row_5	BBS5	Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]	2089	0.6023102402687073	-0.010186925	No	
row_6	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	2930	0.5048331022262573	-0.044112585	No	
row_7	WNK4	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]	3247	0.47435495257377625	-0.05123656	No	
row_8	VWA3A	von Willebrand factor A domain containing 3A [Source:HGNC Symbol;Acc:HGNC:27088]	3435	0.4568732678890228	-0.051960215	No	
row_9	SLFN12	schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]	4501	0.3661242723464966	-0.10040331	No	
row_10	F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	5081	0.3228554129600525	-0.12428571	No	
row_11	RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]	6059	0.24708998203277588	-0.17048593	No	
row_12	PLEKHB1	pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]	6348	0.22464679181575775	-0.18109548	No	
row_13	MYZAP	myocardial zonula adherens protein [Source:HGNC Symbol;Acc:HGNC:43444]	6502	0.21306024491786957	-0.18487404	No	
row_14	PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	6514	0.21239329874515533	-0.18123904	No	
row_15	ABLIM3	actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]	6781	0.19250065088272095	-0.1913352	No	
row_16	TOM1L2	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	7163	0.16482949256896973	-0.20799454	No	
row_17	IGIP	IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]	7283	0.15598061680793762	-0.21112636	No	
row_18	HIVEP3	HIVEP zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13561]	7445	0.14497707784175873	-0.21667296	No	
row_19	PADI3	peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]	7565	0.13705232739448547	-0.22017999	No	
row_20	OAS3	2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]	7590	0.13552328944206238	-0.21874872	No	
row_21	ANPEP	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	7663	0.12969450652599335	-0.21994345	No	
row_22	COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	8735	0.057627227157354355	-0.27481574	No	
row_23	LYST	lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]	9311	0.021221384406089783	-0.3044683	No	
row_24	ENOX1	ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]	9508	0.0061699748039245605	-0.31459704	No	
row_25	ANKRD44	ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]	9540	0.0038868591655045748	-0.3161413	No	
row_26	TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	9805	-0.014627102762460709	-0.3296589	No	
row_27	BCORL1	BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657]	9816	-0.015360293909907341	-0.3298774	No	
row_28	ZFHX4	zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939]	9911	-0.02262982539832592	-0.33434513	No	
row_29	UGT3A1	UDP glycosyltransferase family 3 member A1 [Source:HGNC Symbol;Acc:HGNC:26625]	10145	-0.03909311443567276	-0.34575638	No	
row_30	PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	10263	-0.04542862996459007	-0.3509751	No	
row_31	SIPA1L2	signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]	10649	-0.0722133219242096	-0.36967957	No	
row_32	SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	10795	-0.08261136710643768	-0.37562564	No	
row_33	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]	10813	-0.08307107537984848	-0.37486804	No	
row_34	PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	11916	-0.1594538539648056	-0.42934313	No	
row_35	TRPV4	transient receptor potential cation channel subfamily V member 4 [Source:HGNC Symbol;Acc:HGNC:18083]	11970	-0.16509056091308594	-0.42884248	No	
row_36	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]	12679	-0.2168148010969162	-0.4615738	No	
row_37	DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	13324	-0.26423513889312744	-0.49001783	No	
row_38	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]	13570	-0.2878943383693695	-0.49712467	No	
row_39	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	14254	-0.3502542972564697	-0.5259033	No	
row_40	SLC13A5	solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]	14640	-0.38682296872138977	-0.5383712	Yes	
row_41	ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	14714	-0.39624279737472534	-0.5343344	Yes	
row_42	DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	14801	-0.40648162364959717	-0.53077453	Yes	
row_43	TRPV6	transient receptor potential cation channel subfamily V member 6 [Source:HGNC Symbol;Acc:HGNC:14006]	14968	-0.4261627495288849	-0.53100866	Yes	
row_44	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	15004	-0.42897137999534607	-0.5243356	Yes	
row_45	CUBN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	15037	-0.4321557283401489	-0.5174426	Yes	
row_46	FLRT3	fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]	15041	-0.4323762059211731	-0.5090284	Yes	
row_47	SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	15397	-0.4792459011077881	-0.5180952	Yes	
row_48	ZNF518B	zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]	15592	-0.5064160227775574	-0.51820284	Yes	
row_49	CCDC92	coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]	15848	-0.541884183883667	-0.5207978	Yes	
row_50	RASGEF1C	RasGEF domain family member 1C [Source:HGNC Symbol;Acc:HGNC:27400]	16210	-0.5989991426467896	-0.5278045	Yes	
row_51	NME5	NME/NM23 family member 5 [Source:HGNC Symbol;Acc:HGNC:7853]	16230	-0.6021869778633118	-0.51686096	Yes	
row_52	AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	16300	-0.6147099137306213	-0.5082842	Yes	
row_53	HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	16392	-0.6330591440200806	-0.5004944	Yes	
row_54	IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	16622	-0.6832826137542725	-0.49892655	Yes	
row_55	FOLR1	folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]	16782	-0.7226325869560242	-0.49291757	Yes	
row_56	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	16799	-0.726358950138092	-0.47935566	Yes	
row_57	LOXL4	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]	16844	-0.7393950819969177	-0.46699974	Yes	
row_58	GRAMD1C	GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]	16916	-0.7595107555389404	-0.4556572	Yes	
row_59	SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	17012	-0.7831984758377075	-0.44510037	Yes	
row_60	NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	17083	-0.8035316467285156	-0.4328329	Yes	
row_61	LINC01426	long intergenic non-protein coding RNA 1426 [Source:HGNC Symbol;Acc:HGNC:50734]	17279	-0.8747177124023438	-0.42569196	Yes	
row_62	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	17600	-1.0055104494094849	-0.42249596	Yes	
row_63	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	17671	-1.0356897115707397	-0.4056264	Yes	
row_64	HHAT	hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]	17711	-1.0573904514312744	-0.38670528	Yes	
row_65	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]	17992	-1.2088828086853027	-0.37738574	Yes	
row_66	CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	18009	-1.215719223022461	-0.35412315	Yes	
row_67	ADAM9	ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]	18303	-1.4236382246017456	-0.34122637	Yes	
row_68	FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	18627	-1.7258622646331787	-0.3239076	Yes	
row_69	NGFR	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	18672	-1.7837717533111572	-0.29084885	Yes	
row_70	FNDC5	fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]	18910	-2.1600306034088135	-0.26042557	Yes	
row_71	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	18973	-2.3099732398986816	-0.21787724	Yes	
row_72	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	19079	-2.733358144760132	-0.16918501	Yes	
row_73	CYP7B1	cytochrome P450 family 7 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2652]	19101	-2.8185691833496094	-0.11441035	Yes	
row_74	WLS	Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238]	19104	-2.8320274353027344	-0.05837517	Yes	
row_75	SLITRK5	SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]	19165	-3.1822519302368164	0.0015691026	Yes	

GSE208379
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	NGFR	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	12	4.400297164916992	0.057536453	Yes	
row_1	CDH6	cadherin 6 [Source:HGNC Symbol;Acc:HGNC:1765]	90	3.680959463119507	0.102188975	Yes	
row_2	PADI3	peptidyl arginine deiminase 3 [Source:HGNC Symbol;Acc:HGNC:18337]	367	2.6115565299987793	0.12237036	Yes	
row_3	IGF2	insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]	372	2.589254140853882	0.15638538	Yes	
row_4	SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	462	2.4058549404144287	0.18356124	Yes	
row_5	OAS3	2'-5'-oligoadenylate synthetase 3 [Source:HGNC Symbol;Acc:HGNC:8088]	629	2.159605026245117	0.20348276	Yes	
row_6	LINC01426	long intergenic non-protein coding RNA 1426 [Source:HGNC Symbol;Acc:HGNC:50734]	638	2.1433238983154297	0.23139603	Yes	
row_7	TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	645	2.138046979904175	0.25934345	Yes	
row_8	SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	670	2.1136603355407715	0.28603357	Yes	
row_9	NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	764	2.00311541557312	0.30767855	Yes	
row_10	AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	784	1.9779242277145386	0.33283433	Yes	
row_11	SIPA1L2	signal induced proliferation associated 1 like 2 [Source:HGNC Symbol;Acc:HGNC:23800]	938	1.8352855443954468	0.34914452	Yes	
row_12	CLIC6	chloride intracellular channel 6 [Source:HGNC Symbol;Acc:HGNC:2065]	962	1.817886471748352	0.37197727	Yes	
row_13	NLRP1	NLR family pyrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14374]	969	1.8136874437332153	0.39563754	Yes	
row_14	CUBN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	1036	1.7468390464782715	0.41529772	Yes	
row_15	TOM1L2	target of myb1 like 2 membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:11984]	1055	1.732917070388794	0.43726712	Yes	
row_16	NME5	NME/NM23 family member 5 [Source:HGNC Symbol;Acc:HGNC:7853]	1168	1.6640640497207642	0.45344388	Yes	
row_17	CYP7B1	cytochrome P450 family 7 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2652]	1214	1.6387895345687866	0.47276673	Yes	
row_18	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1 [Source:HGNC Symbol;Acc:HGNC:4938]	1327	1.578697919845581	0.48781517	Yes	
row_19	GRAMD1C	GRAM domain containing 1C [Source:HGNC Symbol;Acc:HGNC:25252]	1460	1.4989361763000488	0.5007705	Yes	
row_20	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase [Source:HGNC Symbol;Acc:HGNC:5005]	1866	1.2987687587738037	0.4968999	Yes	
row_21	FLRT3	fibronectin leucine rich transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3762]	2029	1.2323365211486816	0.50477326	Yes	
row_22	LOXL4	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]	2117	1.2073255777359009	0.51621175	Yes	
row_23	LYST	lysosomal trafficking regulator [Source:HGNC Symbol;Acc:HGNC:1968]	2119	1.2072354555130005	0.5321161	Yes	
row_24	ANPEP	alanyl aminopeptidase, membrane [Source:HGNC Symbol;Acc:HGNC:500]	2140	1.1985671520233154	0.54691905	Yes	
row_25	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043]	2333	1.1319406032562256	0.5519072	Yes	
row_26	HRH1	histamine receptor H1 [Source:HGNC Symbol;Acc:HGNC:5182]	2972	0.9553858041763306	0.5313953	Yes	
row_27	SLC13A5	solute carrier family 13 member 5 [Source:HGNC Symbol;Acc:HGNC:23089]	2988	0.9498893618583679	0.5431711	Yes	
row_28	BCORL1	BCL6 corepressor like 1 [Source:HGNC Symbol;Acc:HGNC:25657]	3093	0.9255942702293396	0.5500029	Yes	
row_29	BBS5	Bardet-Biedl syndrome 5 [Source:HGNC Symbol;Acc:HGNC:970]	3440	0.8548328876495361	0.54332924	Yes	
row_30	FBN1	fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]	3729	0.7902187705039978	0.53881425	Yes	
row_31	PSD4	pleckstrin and Sec7 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19096]	3777	0.7801249623298645	0.546684	Yes	
row_32	HLA-DMB	major histocompatibility complex, class II, DM beta [Source:HGNC Symbol;Acc:HGNC:4935]	3980	0.7392067909240723	0.5459619	Yes	
row_33	WNK4	WNK lysine deficient protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:14544]	4036	0.7265690565109253	0.55270827	Yes	
row_34	ALDH1A1	aldehyde dehydrogenase 1 family member A1 [Source:HGNC Symbol;Acc:HGNC:402]	4126	0.7125651240348816	0.5575035	Yes	
row_35	DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	4333	0.67779541015625	0.55576193	Yes	
row_36	CCDC92	coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]	4424	0.6604376435279846	0.55981624	Yes	
row_37	VWA3A	von Willebrand factor A domain containing 3A [Source:HGNC Symbol;Acc:HGNC:27088]	4670	0.6184451580047607	0.5552644	Yes	
row_38	IGIP	IgA inducing protein [Source:HGNC Symbol;Acc:HGNC:33847]	4693	0.6156448125839233	0.5622588	Yes	
row_39	SLFN12	schlafen family member 12 [Source:HGNC Symbol;Acc:HGNC:25500]	5462	0.5088601112365723	0.52909255	No	
row_40	COMMD3	COMM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23332]	6100	0.4230450987815857	0.50159657	No	
row_41	PLEKHB1	pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]	6241	0.40363675355911255	0.49965957	No	
row_42	MYZAP	myocardial zonula adherens protein [Source:HGNC Symbol;Acc:HGNC:43444]	6351	0.3909491002559662	0.4991651	No	
row_43	DACH1	dachshund family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:2663]	6733	0.34918323159217834	0.4839902	No	
row_44	HIVEP3	HIVEP zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13561]	7037	0.31867554783821106	0.47246358	No	
row_45	HHAT	hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]	7175	0.3022783398628235	0.4693427	No	
row_46	TRPV6	transient receptor potential cation channel subfamily V member 6 [Source:HGNC Symbol;Acc:HGNC:14006]	7857	0.23400193452835083	0.43706262	No	
row_47	FOLR1	folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]	8723	0.14933408796787262	0.394106	No	
row_48	ZFHX4	zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939]	9192	0.10500705242156982	0.37118474	No	
row_49	LINC01806	long intergenic non-protein coding RNA 1806 [Source:HGNC Symbol;Acc:HGNC:52599]	9430	0.0832076147198677	0.35997412	No	
row_50	FNDC5	fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]	10289	0.008040930144488811	0.3155136	No	
row_51	ZEB1	zinc finger E-box binding homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11642]	10383	3.0445735319517553E-5	0.31068334	No	
row_52	ABLIM3	actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]	11212	-0.06938488036394119	0.26859188	No	
row_53	FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	12271	-0.15930627286434174	0.21574216	No	
row_54	KHDRBS2	KH RNA binding domain containing, signal transduction associated 2 [Source:HGNC Symbol;Acc:HGNC:18114]	12416	-0.1735832393169403	0.2105567	No	
row_55	ANKRD44	ankyrin repeat domain 44 [Source:HGNC Symbol;Acc:HGNC:25259]	13004	-0.22887049615383148	0.1830914	No	
row_56	F10	coagulation factor X [Source:HGNC Symbol;Acc:HGNC:3528]	13162	-0.24385252594947815	0.17815946	No	
row_57	PURA	purine rich element binding protein A [Source:HGNC Symbol;Acc:HGNC:9701]	13290	-0.25574570894241333	0.174943	No	
row_58	ZNF518B	zinc finger protein 518B [Source:HGNC Symbol;Acc:HGNC:29365]	13384	-0.26435887813568115	0.17360643	No	
row_59	TMEM88	transmembrane protein 88 [Source:HGNC Symbol;Acc:HGNC:32371]	13536	-0.2795322835445404	0.16945772	No	
row_60	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	13742	-0.3001936078071594	0.16277722	No	
row_61	YAF2	YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363]	13958	-0.3230251967906952	0.15587904	No	
row_62	TRPV4	transient receptor potential cation channel subfamily V member 4 [Source:HGNC Symbol;Acc:HGNC:18083]	14663	-0.3956657350063324	0.124541014	No	
row_63	DNAJC22	DnaJ heat shock protein family (Hsp40) member C22 [Source:HGNC Symbol;Acc:HGNC:25802]	14672	-0.39657679200172424	0.12936713	No	
row_64	IL23R	interleukin 23 receptor [Source:HGNC Symbol;Acc:HGNC:19100]	14846	-0.41645240783691406	0.1258854	No	
row_65	ENOX1	ecto-NOX disulfide-thiol exchanger 1 [Source:HGNC Symbol;Acc:HGNC:25474]	14876	-0.4200421869754791	0.12993085	No	
row_66	WLS	Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238]	15001	-0.43354201316833496	0.12922019	No	
row_67	PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	15151	-0.4489768147468567	0.12741497	No	
row_68	RASGEF1C	RasGEF domain family member 1C [Source:HGNC Symbol;Acc:HGNC:27400]	15629	-0.5081433653831482	0.10935458	No	
row_69	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:20885]	15674	-0.5125430822372437	0.1138435	No	
row_70	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]	16075	-0.5601575970649719	0.10047018	No	
row_71	ADAM9	ADAM metallopeptidase domain 9 [Source:HGNC Symbol;Acc:HGNC:216]	16133	-0.5676721334457397	0.1050125	No	
row_72	SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]	17263	-0.7457631230354309	0.05622617	No	
row_73	RAI1	retinoic acid induced 1 [Source:HGNC Symbol;Acc:HGNC:9834]	18351	-1.021336555480957	0.013263753	No	
row_74	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:326]	18717	-1.1784701347351074	0.009880802	No	
row_75	SLITRK5	SLIT and NTRK like family member 5 [Source:HGNC Symbol;Acc:HGNC:20295]	19203	-1.645754098892212	0.006440935	No	

GSE217580
NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	183	3.308663845062256	0.053155806	Yes	
row_1	PLCE1	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	226	3.0550413131713867	0.10955825	Yes	
row_2	FOLR1	folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]	262	2.857982635498047	0.16256998	Yes	
row_3	ZFHX4	zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939]	351	2.586961030960083	0.20730728	Yes	
